grid_id_visited,customer_Identifier,traffic_type,traffic_amount
1008,1,internet,10.0
1004,44,smsin,5.0
10,33,callin,3.5
1016,36,internet,10.0
1004,40,callout,3.5
1004,40,callout,3.5
1004,40,callout,3.5
1004,40,callout,3.5
1018,40,callout,3.5
1015,1,callin,3.5
100,86,smsin,5.0
1016,40,smsin,5.0
100,40,callout,3.5
1016,53,smsin,5.0
1009,40,callout,3.5
1009,40,callout,3.5
1009,40,callout,3.5
1002,55,callout,3.5
1002,32,callin,3.5
1007,0,callout,3.5
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1008,0,smsin,5.0
1000,33,internet,10.0
1000,33,internet,10.0
1000,33,internet,10.0
102,39,smsout,5.0
1000,34,smsin,5.0
1000,34,smsin,5.0
100,39,smsout,5.0
102,48,callin,3.5
10,420,smsin,5.0
1011,88239,internet,10.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1,39,smsin,5.0
1008,212,callout,3.5
100,46,callout,3.5
1010,34,smsin,5.0
10,41,callin,3.5
10000,20,callout,3.5
10000,20,callout,3.5
1001,33,internet,10.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
102,0,smsin,5.0
100,39,callin,3.5
100,39,callin,3.5
1003,32,smsin,5.0
1005,33,internet,10.0
1005,33,internet,10.0
1005,33,internet,10.0
1013,40,callout,3.5
1013,40,callout,3.5
1013,40,callout,3.5
1013,40,callout,3.5
1007,40,callout,3.5
1007,40,callout,3.5
1000,86,callout,3.5
1000,86,callout,3.5
1000,86,callout,3.5
1007,421,internet,10.0
1004,33,internet,10.0
1005,7,callin,3.5
1001,39,smsout,5.0
1001,39,smsout,5.0
1001,39,smsout,5.0
1001,39,smsout,5.0
1001,39,smsout,5.0
1001,39,smsout,5.0
1015,32,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
1015,46,internet,10.0
1000,46,internet,10.0
1000,46,internet,10.0
100,34,callin,3.5
1008,33,smsin,5.0
10,48,smsin,5.0
100,33,smsin,5.0
100,20,callout,3.5
100,20,callout,3.5
1006,40,callout,3.5
1006,40,callout,3.5
1006,40,callout,3.5
1006,40,callout,3.5
1006,40,callout,3.5
1005,49,smsin,5.0
100,40,smsin,5.0
1007,353,internet,10.0
1005,40,callout,3.5
1005,40,callout,3.5
1005,40,callout,3.5
1006,49,internet,10.0
1006,49,internet,10.0
1016,32,internet,10.0
1016,32,internet,10.0
101,880,callout,3.5
1,233,callout,3.5
1001,41,smsin,5.0
100,41,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1012,39,smsin,5.0
1003,49,internet,10.0
1002,39,smsout,5.0
1002,39,smsout,5.0
1002,39,smsout,5.0
1007,49,internet,10.0
1007,49,internet,10.0
1007,49,internet,10.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1002,0,smsin,5.0
1016,353,smsout,5.0
1009,46,internet,10.0
1009,46,internet,10.0
1009,46,internet,10.0
1009,46,internet,10.0
1009,46,internet,10.0
1009,46,internet,10.0
1009,46,internet,10.0
1007,63,callin,3.5
1006,353,smsin,5.0
1016,33,internet,10.0
1016,33,internet,10.0
1016,33,internet,10.0
1016,33,internet,10.0
1016,33,internet,10.0
1016,33,internet,10.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
100,0,smsin,5.0
1016,33,smsout,5.0
1009,55,callout,3.5
1007,234,callout,3.5
1007,234,callout,3.5
10000,46,internet,10.0
10000,46,internet,10.0
1011,53,smsin,5.0
1012,44,smsin,5.0
1000,213,callout,3.5
1011,40,smsin,5.0
10000,221,callin,3.5
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
101,0,smsin,5.0
1008,32,callout,3.5
1,39,smsout,5.0
1005,385,smsin,5.0
1010,34,callout,3.5
1000,44,internet,10.0
1000,44,internet,10.0
1002,86,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
1001,0,smsin,5.0
100,30,smsin,5.0
101,34,callout,3.5
1017,1,callin,3.5
1018,41,callin,3.5
10000,49,internet,10.0
10000,49,internet,10.0
10000,49,internet,10.0
1018,880,callout,3.5
1012,353,internet,10.0
1,48,callin,3.5
1015,53,callin,3.5
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1009,0,smsin,5.0
1005,41,callout,3.5
1013,20,smsin,5.0
1012,46,internet,10.0
1012,46,internet,10.0
1012,46,internet,10.0
1012,46,internet,10.0
1012,46,internet,10.0
1012,46,internet,10.0
1012,46,internet,10.0
1012,46,internet,10.0
1012,46,internet,10.0
1003,375,smsin,5.0
1000,20,callout,3.5
1000,20,callout,3.5
1000,20,callout,3.5
1002,41,callin,3.5
1016,49,smsout,5.0
1014,63,callin,3.5
10,46,internet,10.0
10,46,internet,10.0
10,46,internet,10.0
1000,44,smsin,5.0
1000,44,smsin,5.0
1017,20,smsin,5.0
1007,355,callout,3.5
1009,880,callout,3.5
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1011,0,smsin,5.0
1005,43,internet,10.0
1005,43,internet,10.0
1005,43,internet,10.0
1005,43,internet,10.0
1005,43,internet,10.0
1003,33,internet,10.0
1003,33,internet,10.0
1003,33,internet,10.0
1006,40,smsin,5.0
102,0,callout,3.5
1019,49,smsin,5.0
1009,44,smsin,5.0
101,53,smsin,5.0
101,20,callout,3.5
101,20,callout,3.5
101,20,callout,3.5
101,20,callout,3.5
101,20,callout,3.5
101,20,callout,3.5
100,33,internet,10.0
100,33,internet,10.0
100,33,internet,10.0
100,33,internet,10.0
100,33,internet,10.0
100,33,internet,10.0
100,33,internet,10.0
100,33,internet,10.0
100,33,internet,10.0
100,33,internet,10.0
100,33,internet,10.0
100,33,internet,10.0
100,33,internet,10.0
100,33,internet,10.0
100,33,internet,10.0
1005,373,callout,3.5
1007,234,callin,3.5
10,49,callout,3.5
1005,1,callin,3.5
1008,31,internet,10.0
1008,32,internet,10.0
1008,32,internet,10.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
1015,39,smsin,5.0
102,46,internet,10.0
102,46,internet,10.0
102,46,internet,10.0
102,46,internet,10.0
102,46,internet,10.0
102,46,internet,10.0
1002,44,smsin,5.0
1011,39,smsout,5.0
1011,39,smsout,5.0
1011,39,smsout,5.0
1011,39,smsout,5.0
1005,49,callout,3.5
1006,49,smsin,5.0
1,1,smsin,5.0
1000,39,smsout,5.0
1001,353,smsin,5.0
1001,46,internet,10.0
1016,36,smsin,5.0
102,40,callin,3.5
100,33,smsout,5.0
100,33,smsout,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,39,smsin,5.0
10000,380,callout,3.5
1004,27,smsin,5.0
1000,216,callin,3.5
10000,34,smsin,5.0
1000,355,smsout,5.0
1005,44,callin,3.5
1002,63,callin,3.5
1010,1,smsin,5.0
1011,40,callout,3.5
1011,40,callout,3.5
1011,40,callout,3.5
1011,40,callout,3.5
1,44,smsout,5.0
1018,94,callout,3.5
10000,33,smsin,5.0
10000,33,smsin,5.0
1001,20,callout,3.5
1,41,callin,3.5
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
1004,0,smsin,5.0
102,234,callout,3.5
1009,0,callout,3.5
100,82,callin,3.5
1000,1,callin,3.5
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1001,39,smsin,5.0
1007,1,callin,3.5
1014,1,smsin,5.0
1014,1,smsin,5.0
1002,20,callout,3.5
1006,1,smsin,5.0
1006,1,smsin,5.0
1013,353,callin,3.5
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1,0,smsin,5.0
1014,88239,internet,10.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1006,0,smsin,5.0
1000,213,smsout,5.0
1004,1514,smsout,5.0
1002,7,callin,3.5
1018,49,internet,10.0
1005,389,smsin,5.0
1004,53,smsin,5.0
1019,46,internet,10.0
1019,46,internet,10.0
1009,40,smsin,5.0
1017,88239,internet,10.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
1005,39,smsin,5.0
102,61,smsin,5.0
1004,1,smsin,5.0
1004,1,smsin,5.0
1011,1,smsin,5.0
1010,46,internet,10.0
1010,46,internet,10.0
1010,46,internet,10.0
1010,46,internet,10.0
1010,46,internet,10.0
1010,46,internet,10.0
1010,46,internet,10.0
1010,46,internet,10.0
1010,46,internet,10.0
1005,20,smsin,5.0
101,355,callout,3.5
101,355,callout,3.5
1004,212,callout,3.5
1014,33,internet,10.0
1014,33,internet,10.0
1000,355,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1019,39,smsin,5.0
1015,353,smsout,5.0
1015,53,smsin,5.0
1008,355,callout,3.5
1015,40,smsin,5.0
1006,33,callout,3.5
1,355,callin,3.5
10,33,internet,10.0
10,33,internet,10.0
1008,234,callin,3.5
1008,43,internet,10.0
1000,39,callin,3.5
1000,380,callout,3.5
1005,7,callout,3.5
1006,94,callout,3.5
1008,44,smsout,5.0
102,7,callout,3.5
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1000,39,smsin,5.0
1015,49,internet,10.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
1011,39,smsin,5.0
10,359,smsin,5.0
1008,41,internet,10.0
1008,41,internet,10.0
1006,53,smsin,5.0
1000,40,callout,3.5
100,370,callin,3.5
1000,33,smsin,5.0
1015,43,internet,10.0
1006,32,internet,10.0
1006,32,internet,10.0
1008,86,internet,10.0
1011,34,smsin,5.0
1017,46,internet,10.0
1017,46,internet,10.0
1017,46,internet,10.0
1017,46,internet,10.0
1017,46,internet,10.0
1017,46,internet,10.0
1017,46,internet,10.0
1007,34,callin,3.5
102,355,callin,3.5
1012,53,smsin,5.0
102,33,internet,10.0
102,33,internet,10.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
10,0,smsin,5.0
1006,1,callin,3.5
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1009,39,smsin,5.0
1018,32,internet,10.0
1016,27,smsin,5.0
1015,1,smsin,5.0
1006,44,smsin,5.0
1005,41,callin,3.5
1019,39,smsout,5.0
1019,39,smsout,5.0
1019,39,smsout,5.0
1019,39,smsout,5.0
1019,39,smsout,5.0
100,44,smsout,5.0
1018,33,internet,10.0
1,49,internet,10.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,0,smsin,5.0
1005,41,internet,10.0
1005,41,internet,10.0
1005,41,internet,10.0
1005,41,internet,10.0
1005,41,internet,10.0
1005,41,internet,10.0
1005,41,internet,10.0
1015,27,smsin,5.0
1017,33,internet,10.0
1017,33,internet,10.0
1013,39,smsout,5.0
1013,39,smsout,5.0
1013,39,smsout,5.0
1008,593,callout,3.5
1005,1647,callout,3.5
1015,39,smsout,5.0
1015,39,smsout,5.0
1001,41,callin,3.5
1007,53,callin,3.5
1007,385,callout,3.5
1014,39,smsout,5.0
1014,39,smsout,5.0
1014,39,smsout,5.0
1016,63,callin,3.5
1,373,callout,3.5
10000,49,callout,3.5
101,39,smsout,5.0
1008,971,callout,3.5
100,49,smsin,5.0
1018,0,callout,3.5
1005,34,internet,10.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1014,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
