GridID,TimeInterval,countrycode,sms_count,call_time
1017,1383335400000,39,0.1701200527947583,0.2341695419305631
1008,1383342000000,212,,
1,1383264600000,0,,
102,1383295200000,86,,
1003,1383285000000,39,0.0121584946159142,
1007,1383322200000,593,,
1016,1383343200000,0,,
1017,1383324000000,39,0.0961134022924276,0.4351370720356309
1008,1383303600000,212,,
10000,1383332400000,39,1.4740605593876834,1.5442243600931809
100,1383312600000,39,0.5233087043728728,0.3669682934550344
1000,1383341400000,39,1.074609181466884,0.3323397799287767
1004,1383345000000,39,0.13905501285009692,0.0557555622699601
1003,1383308400000,39,0.3031351071011485,0.2436742026885399
1007,1383293400000,7,,
1015,1383289800000,63,,
1010,1383301200000,39,1.1313525920834957,0.4000486600283067
1002,1383330600000,41,,
1019,1383284400000,39,,
1006,1383321600000,39,0.3028374707336734,0.438570924952684
101,1383306000000,20,,
1017,1383294600000,0,,
1005,1383336600000,44,,
1017,1383306600000,0,0.0966037798128963,
1014,1383307200000,39,0.3144213514634778,0.6114430176822542
1003,1383271200000,39,0.12183123046611691,
1004,1383285600000,53,,0.0158410965409729
1018,1383260400000,39,0.0947742151679486,0.0736904767605142
1,1383300000000,0,,
1016,1383340800000,39,0.28711542638383114,0.1331117645786358
1008,1383327600000,880,,
1008,1383276000000,43,,
1011,1383315600000,39,0.48693940826023546,0.2951696670336141
1013,1383340800000,0,,
1010,1383303600000,0,,
1000,1383303000000,0,,
10000,1383322200000,355,,0.171989545769285
1012,1383306600000,39,0.5573147470927845,0.34257292571001097
10000,1383273600000,39,0.3802348592647935,
10000,1383300600000,20,,
1005,1383344400000,0,,
1002,1383288000000,39,0.1225019744479787,0.0696761496771582
1016,1383288000000,0,,
1006,1383283200000,39,0.0344478837894521,0.0347721088782305
1016,1383303600000,39,0.3358970559803367,0.4328723332073062
1010,1383309600000,20,,
1015,1383324000000,39,0.374284989684173,0.6750330089242861
1009,1383343200000,0,,
1012,1383271200000,39,0.0857802745088775,
1,1383301800000,0,,
102,1383283800000,39,,
1002,1383298800000,39,0.4908845332603354,0.2772114205939154
1017,1383327600000,20,,
1012,1383311400000,39,0.3456629786096702,0.4323378443849992
1001,1383322200000,39,0.19763688093206,0.28170026440802
1,1383328200000,40,,
101,1383317400000,39,0.7988521569835675,1.1878956508038634
1016,1383328800000,385,,
1016,1383315600000,0,,
1018,1383313200000,40,,
1019,1383333000000,0,,
1000,1383284400000,0,,
1005,1383287400000,0,0.0232532212589643,
1009,1383331200000,39,0.1919356420917004,0.18183257853470008
1006,1383312000000,44,,
1009,1383328800000,39,0.2655803111196906,0.32947888127741787
1017,1383289200000,39,0.2069027507573029,0.16354950516756128
10000,1383295200000,39,2.775779660392822,3.1349214243140344
1012,1383288600000,53,,
1004,1383336600000,44,,
100,1383298800000,41,,
1000,1383300000000,39,2.6065153242836283,5.915948407892947
1016,1383290400000,0,,
1005,1383315000000,39,0.3882538875785045,0.2993031256374981
1004,1383290400000,0,,
1003,1383330600000,0,,
1012,1383283200000,39,,0.0469468700258847
1,1383304800000,0,,
101,1383333000000,355,,
1009,1383317400000,39,0.22044276234722648,0.23816836043193018
10000,1383321600000,0,,
1001,1383310800000,0,,
1007,1383327600000,39,0.3556154898253252,0.3293404597172323
1007,1383280800000,0,,
1,1383333000000,0,,
1008,1383298200000,0,,
1019,1383319800000,0,,
10,1383303600000,39,0.9534511729754965,1.0336161342369594
1016,1383298200000,375,0.0030070116581964,
1015,1383268200000,39,0.0503338398678632,
1006,1383325200000,39,0.3010390641930601,0.39777433849072763
100,1383289200000,39,0.36613078221437756,0.4052158849438372
1008,1383301200000,39,1.2850912102113266,1.1999619113194755
1007,1383325200000,0,,
1000,1383303600000,0,,
1009,1383305400000,0,,
1003,1383277800000,39,0.0369305224247001,0.0237115448652795
1009,1383312000000,0,,
1009,1383318000000,0,,
10,1383282000000,39,0.0388270796882895,
1006,1383332400000,0,,
1016,1383291600000,39,1.0417464085447465,0.1644030063384493
1006,1383325200000,0,,
1005,1383288000000,0,,
102,1383309000000,48,,
1001,1383346200000,39,0.0744436280127123,
1008,1383322200000,40,,
1005,1383314400000,353,,
1017,1383321600000,0,,
10,1383345000000,1,,
1003,1383299400000,0,,
1002,1383319800000,0,,
1009,1383306600000,39,0.516079441904516,0.2291343312043443
1001,1383322800000,39,0.3092384081368351,0.5819814283199819
1008,1383326400000,39,0.29385988974462474,0.6029556522294588
102,1383308400000,880,,
101,1383322800000,0,,
1012,1383271800000,39,,
1005,1383279000000,0,,
1017,1383284400000,0,,
1004,1383271200000,39,0.1417476645727278,
1008,1383265800000,0,,
1019,1383341400000,0,,
1010,1383289800000,39,0.1376836397812922,0.0853350955519933
1000,1383315600000,51,,
1009,1383261000000,32,,
1001,1383340200000,39,0.2402593873622217,
1016,1383312000000,0,,
1009,1383338400000,39,0.1388000704592337,0.07510326053718741
1000,1383289200000,39,0.4987052098403058,0.1054502758710927
101,1383300000000,40,,
1009,1383264600000,39,0.0078603125970026,0.022930192123865
10000,1383303000000,233,,
1005,1383346200000,0,,
1006,1383294600000,0,,
1004,1383319200000,41,,
1011,1383266400000,0,,
1018,1383271800000,39,,
1006,1383345000000,0,,
1010,1383297000000,40,,
1005,1383297000000,39,0.5005769753882359,0.5078498448710168
1007,1383280200000,39,0.0905858061466579,0.0146166227324806
1010,1383332400000,0,,
1016,1383330000000,0,,
1000,1383294600000,63,,
1005,1383298800000,39,0.4320018220956766,0.36248381972493204
1006,1383306000000,40,,
10,1383310200000,41,,
1004,1383323400000,39,0.5615361656201234,0.5878551731214194
100,1383330600000,48,,
100,1383307800000,39,0.5700020563560635,0.8095801290294538
1012,1383339600000,39,0.4609577208188456,0.1646344906241825
1018,1383306600000,34,0.0367616007872316,
1019,1383339000000,0,,
1002,1383283200000,0,,
1008,1383325800000,33,,
1001,1383273000000,39,0.0486857100923415,
1016,1383336000000,0,,
1005,1383327600000,41,0.0105975774958204,
1016,1383322200000,39,0.28222837488792246,0.2454744241586981
1006,1383299400000,39,0.7488284060843604,0.5192114225625353
1002,1383324000000,39,0.1780668154752797,0.4907808930746331
1,1383294600000,39,0.7048776483518431,0.7923119700445002
1006,1383334800000,39,0.3543170201379474,0.292029377335957
1009,1383309000000,39,0.1016968815727739,0.20315326512837778
100,1383299400000,39,1.6480963185775375,1.7814056365140356
1015,1383276600000,39,,
1007,1383309600000,32,,
1005,1383342000000,0,,
10000,1383324600000,48,,
1017,1383322200000,40,,
1000,1383295800000,0,,
1007,1383337800000,0,,
102,1383300600000,39,1.171998643661278,1.5401634642373483
1013,1383291600000,39,1.2960457873098479,0.2642126787160709
1003,1383294600000,375,,
102,1383285600000,39,0.1293053675703826,0.1306332328127793
1007,1383307200000,39,0.1899582638397037,0.40879486709815716
1007,1383295200000,44,,
1000,1383273000000,0,,
1,1383296400000,0,,0.0534378891414727
1014,1383327600000,39,0.4805843019620328,0.4509749779917985
102,1383299400000,352,,
1014,1383269400000,39,0.0874939200792679,
1000,1383318600000,0,2.2461842904393103,
1002,1383301800000,33,,
101,1383339600000,20,,
1010,1383276600000,39,,
100,1383264000000,39,0.1206336123861338,0.12486355744210981
1007,1383315000000,39,0.17910871241078918,0.28882307017823194
1017,1383301800000,0,,
1016,1383325800000,39,0.2151737637644972,0.369363167535525
1014,1383314400000,0,,
1000,1383283800000,39,,
1006,1383308400000,1,,
1004,1383312000000,44,,
1017,1383335400000,0,,
10000,1383298200000,375,,
10,1383306000000,380,,
1007,1383297000000,39,0.8750306137744548,0.4269611476096318
1019,1383282000000,39,0.0437289109752873,
1007,1383325800000,39,0.2069860403908389,0.4174368844628757
1005,1383345600000,1,6.998189060576E-4,
1013,1383261000000,0,,
1012,1383307200000,0,,
1008,1383288000000,39,0.2094558678971373,0.2537998958748014
1010,1383344400000,0,,
1019,1383333600000,39,0.1894919475595785,0.22186786625226151
10000,1383311400000,0,,
1017,1383290400000,20,,
10000,1383294600000,0,,
1015,1383337200000,39,0.4807805082252361,0.3274903831102965
100,1383325200000,48,,
1002,1383343200000,1514,,
100,1383270000000,39,0.2021821220428082,0.1223227644850114
1011,1383331200000,39,0.2159559963754254,0.23774026054044312
1010,1383303600000,40,,
1017,1383346200000,0,,
1005,1383261600000,32,0.021195154991641003,
1019,1383340200000,39,0.2430542171412997,0.07449317398005789
1013,1383301800000,40,,
1017,1383307800000,0,,
1001,1383283800000,39,,
1005,1383309600000,20,,
10,1383333000000,355,,
1007,1383318600000,39,0.20440653067650633,0.3979666092480909
1015,1383342600000,39,0.1677137975939864,0.0720220248154831
10,1383342000000,0,,
1008,1383342600000,0,,
1015,1383333600000,0,,
1018,1383318000000,0,,
1013,1383329400000,0,,
1007,1383274200000,39,0.0148079933881704,
1007,1383288600000,39,0.2330553316599615,0.0444848428463044
101,1383276600000,39,,
10000,1383321600000,39,3.480118512628203,2.4060147865263426
102,1383262200000,0,,
101,1383298200000,0,,
1017,1383329400000,880,,
10,1383309600000,0,,
1001,1383319200000,39,0.20020744760746528,0.3436940112090847
1006,1383343800000,39,0.1661451893270956,0.0308391398692898
1,1383287400000,0,,
102,1383264600000,39,0.20959619119350592,0.0582728551382394
1,1383343200000,359,,
1001,1383325200000,39,0.17629367030983228,0.4145810874207294
1019,1383315000000,39,0.2576305207997289,0.3793313636216005
1012,1383309600000,0,,
1011,1383263400000,39,0.15173511333334122,0.0360991851494566
1004,1383287400000,0,0.0361983220375381,
1014,1383316800000,0,,
100,1383277800000,39,,
1011,1383345600000,0,,
1018,1383300600000,0,,
1004,1383267600000,39,0.11231110980406359,
10000,1383324000000,0,,
1007,1383270600000,39,0.0166355384716792,
1018,1383312000000,44,,
1000,1383295800000,33,,
100,1383276000000,0,,
10,1383273600000,39,0.0878281499989126,
101,1383262200000,39,0.9023277114382253,0.0821940796261529
1015,1383313200000,40,,
1018,1383342600000,31,,
1004,1383265800000,39,0.07277216007226969,
1001,1383314400000,0,,
1019,1383324000000,0,,
1009,1383308400000,1,,
10000,1383306600000,0,,
1018,1383280800000,39,,
1017,1383309000000,0,,
1017,1383282600000,39,,0.0010252573689976
1014,1383294000000,0,,
1004,1383301200000,40,,
1005,1383309600000,39,0.5131147331481845,0.3300758121654386
1000,1383339000000,593,,
1002,1383321600000,39,0.1767475900500606,0.4772742281226998
1014,1383315000000,353,,
1002,1383286200000,53,,0.0011392901737492
1010,1383265800000,39,0.014162835562574,0.0305961341415922
1006,1383299400000,0,,
1011,1383291000000,39,1.183470725839367,0.1514054738538415
1000,1383304200000,39,2.860205668265245,5.101213540336847
1016,1383296400000,0,,
1007,1383292200000,63,,
10,1383314400000,39,0.7948330346761422,0.7194493886618263
1007,1383330600000,234,,
1016,1383288600000,39,0.2383404911558013,0.0280564824730349
1018,1383289800000,0,,
1013,1383268800000,39,0.081426471352634,
100,1383295200000,47,,
10,1383304200000,39,0.7184321545114423,1.1806193451688287
1004,1383306000000,0,,
1001,1383297600000,0,,
1001,1383295800000,39,0.4806660676326491,0.597001876207035
1008,1383328800000,0,,
1016,1383328200000,31,,
1009,1383291600000,39,1.1792335831130005,0.1288239573819204
1018,1383332400000,0,,
1005,1383296400000,355,,
1010,1383295200000,44,,
1002,1383263400000,0,,
1005,1383279600000,39,0.0205192913344753,0.0102029927622634
100,1383295800000,39,1.131544222600175,1.3736630882306637
1006,1383333600000,39,0.1733010463013901,0.2048584145777118
1004,1383321000000,0,0.06890400708830209,
100,1383271800000,39,0.3194374302311869,
1011,1383310800000,39,0.415598390030186,0.2347276806349458
1016,1383304200000,0,,
101,1383326400000,373,,
1012,1383267600000,39,0.0663839362587979,
101,1383313200000,0,,
1009,1383319200000,0,,
1012,1383292200000,63,,
102,1383267000000,39,0.2157180104381787,0.0034238009726753997
1006,1383326400000,41,,
1001,1383297600000,39,0.4161017541561789,0.3188581636000827
10000,1383304200000,221,,
1000,1383319800000,0,,
1004,1383283200000,39,0.045159082536566794,
102,1383265800000,39,0.46777167252129986,0.1060443887699257
102,1383297000000,39,1.7571801631338488,1.5715088585927353
1002,1383297000000,41,,
10000,1383321000000,41,,
101,1383318000000,39,1.1892013793827336,1.1009255073112998
10,1383313200000,39,0.6787534261724921,0.8590254559177408
1008,1383328200000,234,,
10000,1383344400000,0,,
102,1383292200000,355,,
1007,1383292800000,49,,
1005,1383268200000,0,,
100,1383294000000,39,0.7221125222179259,1.5699261131186184
1000,1383333600000,0,,
1004,1383315000000,39,0.337753550632104,0.37291087920947164
10,1383318600000,39,0.7269512353606777,0.5656083221484934
1000,1383318000000,0,1.283391057769669,
1000,1383333000000,0,,
1,1383312600000,0,,
1010,1383267600000,39,0.0315135272246215,
1010,1383290400000,0,,
1018,1383293400000,0,,
1015,1383345000000,39,0.25817162144422673,
1005,1383289200000,39,0.3821621770435223,0.09934391372776699
1015,1383328800000,0,,
1007,1383324600000,32,,
1012,1383304200000,0,,
1002,1383307200000,39,0.23004321560304697,0.4945437946653548
1007,1383327600000,234,,
102,1383306000000,39,1.569296047343842,0.9750513571256456
1007,1383286200000,53,,0.0108497898216394
1001,1383277200000,39,,
10,1383274200000,39,0.1609149671562914,
1003,1383301200000,41,,
1003,1383327000000,39,0.4080298758854327,0.456038238745722
100,1383304200000,39,0.6490097730556394,1.0134514031711395
1009,1383291000000,0,,
1000,1383337200000,0,,
1015,1383285600000,39,0.22289573416213349,
10000,1383298800000,387,,
1006,1383286200000,39,0.0671392730380878,0.056852019867163706
1007,1383337200000,39,0.30353634725886836,0.1938488804906166
1017,1383324600000,39,0.1546774739031459,0.3451906432660742
1019,1383310800000,0,,
1005,1383260400000,39,0.3536059967346141,0.0687798340457216
1010,1383262800000,39,0.0681502247226194,
1018,1383289200000,39,0.20085027629255847,0.1571866836788329
10000,1383278400000,39,,
1002,1383331200000,39,0.1956452925766965,0.3198310109638211
10000,1383340200000,49,,
1007,1383314400000,39,0.2692779148409864,0.27301994637176
100,1383306000000,0,,
1012,1383264000000,0,,
1015,1383298200000,375,0.0010849357900074,
1004,1383324600000,0,,
1005,1383334800000,212,,
1005,1383312600000,39,0.3882521803200435,0.33658046708016376
1016,1383329400000,880,,
1012,1383333000000,353,,
1016,1383261000000,39,0.1345191981636537,0.040401818893178
10000,1383279600000,39,0.25798431865392757,
1015,1383328800000,39,0.41049350223687897,0.7643318584304644
1008,1383262800000,34,,
1012,1383303000000,0,0.12156082130316259,
1000,1383292200000,39,0.4889174484062661,0.7034744806978303
1010,1383324000000,0,,
1006,1383309000000,39,0.32500257487141393,0.23448354733681628
10,1383297000000,39,1.3755580047327143,1.2530684867034938
1004,1383326400000,39,0.1666789867628489,0.3198814091815908
1004,1383340800000,39,0.3985263523550825,0.06730403656001539
1011,1383322200000,39,0.4172204940597965,0.3333651634716694
1008,1383303600000,40,,
1019,1383328800000,0,,
1005,1383333000000,0,,
10000,1383299400000,39,3.2424337592178425,2.732442793079653
1004,1383304800000,39,0.2724405133478769,0.5149621360894497
10,1383291600000,39,0.6785394531445459,0.39657590470418513
1002,1383300600000,0,,
1004,1383322200000,40,,
1018,1383334200000,49,,
1004,1383314400000,0,,
1006,1383326400000,39,0.22857213791987419,0.2896609833752426
1011,1383318600000,0,,
1001,1383342000000,0,,
1002,1383307800000,0,,
10000,1383331800000,0,,
1006,1383327000000,44,,
1005,1383277200000,0,,
1019,1383327600000,0,,
1019,1383332400000,39,0.33051203909187443,0.4278032196488832
1014,1383327600000,880,,
1002,1383292800000,41,,
1018,1383270000000,39,0.05610196893835549,
1010,1383327600000,0,,
1016,1383346200000,0,0.0038140725348058003,
1015,1383301800000,40,,
1012,1383294600000,39,1.005923997961668,0.4973112055320111
1010,1383322200000,40,,
1017,1383267000000,39,0.076872920902718,
1002,1383283800000,39,,0.0257366621489029
1019,1383310800000,41,,
1002,1383343200000,39,0.5011518302453677,0.0715118120147087
1011,1383277800000,0,,
1002,1383337200000,0,,
10,1383284400000,0,,
1008,1383337800000,39,0.3952841447142518,0.3255812622605243
10000,1383342000000,0,,
1006,1383293400000,39,0.3962606617496468,0.2305906707511854
10000,1383319200000,39,1.7611785927184123,2.6998685771838145
1001,1383314400000,39,0.232028569190016,0.30008551965326047
1008,1383292800000,351,,
1015,1383314400000,0,,
1009,1383288000000,39,0.1087558116316928,0.0102841272732148
1002,1383277800000,39,,0.0234237549234856
1008,1383288600000,63,,
10,1383342000000,39,0.5631238357582837,0.2877841698714401
1016,1383288000000,53,,
101,1383297600000,39,1.4038428661538924,1.6795161051424372
1015,1383291000000,0,,
101,1383310800000,0,,
1006,1383303600000,40,,
1016,1383315000000,353,,
1008,1383281400000,39,0.5619417055828511,0.0553582261438636
1007,1383319800000,0,,
1016,1383341400000,39,0.32770410968368224,0.020867542748313598
1018,1383331800000,0,,
1015,1383268200000,0,,
10000,1383268800000,0,,
10,1383338400000,0,,
1013,1383304800000,0,,
1001,1383315600000,0,,
1012,1383322200000,40,,
1014,1383342000000,0,,
1,1383306600000,370,,
1008,1383327000000,234,,
1009,1383346200000,39,0.0205682545464296,0.1870603058418729
1014,1383312000000,39,0.3300186007997906,0.39753278591906727
1003,1383318000000,0,,
1017,1383316800000,39,0.4528106532565016,0.423702790148019
1016,1383306600000,359,,
10000,1383345000000,39,1.291014359741726,0.0685542742944867
1005,1383306600000,33,,
1017,1383293400000,40,,
1005,1383295200000,86,,
1010,1383337800000,1,,
1017,1383321000000,39,0.2678128083332999,0.31454495300792784
101,1383342600000,39,0.6881082289244966,0.27810098672832917
100,1383269400000,39,,0.1630970193133486
102,1383269400000,39,0.1508355309044749,0.0342540163561613
1005,1383329400000,39,0.3695603385630198,0.3768232985175886
1009,1383266400000,39,0.0259770455698171,
10,1383275400000,39,0.1488720937329135,
1017,1383292200000,40,,
1012,1383291600000,0,,
1,1383283200000,39,,
1002,1383312000000,41,,
1002,1383291000000,0,,
1001,1383309600000,0,,
1011,1383264000000,0,,
10000,1383283200000,216,,
1015,1383307200000,55,,
1005,1383318600000,39,0.33157193481913183,0.33585419221883617
1013,1383345600000,0,,
1012,1383343200000,1514,,
1015,1383308400000,0,,
1009,1383299400000,39,1.2296610122646074,0.3219437999143239
1017,1383275400000,39,,0.0015378860534964
1,1383272400000,39,0.2172406784045898,
1002,1383279000000,0,,
10,1383345600000,0,,
1019,1383335400000,39,0.2477971621932949,0.1887321307214932
101,1383321600000,0,,
1013,1383330000000,0,,
1008,1383276600000,39,,0.0106241834231276
1008,1383309600000,32,,
1004,1383299400000,39,0.5235722329203139,0.6957437692466588
10,1383279000000,39,,
1015,1383293400000,1,0.0251669199339316,
1016,1383274200000,39,0.012775484207867,
1019,1383316800000,39,0.2552590482737313,0.45458435443974377
1010,1383305400000,39,0.2309698395838682,0.42079150340032023
1010,1383310800000,39,0.39845568176557555,0.2126215413065322
1012,1383289800000,0,,
1001,1383292800000,0,,
1007,1383331800000,31,,
1005,1383315600000,0,0.0227159016212214,
1003,1383329400000,0,,
1007,1383289800000,0,,
102,1383309600000,0,,
1012,1383265200000,39,0.11406227097641519,
1004,1383332400000,0,,
1002,1383316800000,39,0.6725229928374485,0.3033461749208164
1014,1383285000000,39,0.0377503799008974,
1016,1383315600000,40,,
1014,1383305400000,0,,
1016,1383294600000,375,,
1004,1383312600000,41,,
1018,1383279600000,39,,
10000,1383338400000,20,,
1001,1383337200000,0,,
1005,1383276000000,39,0.0295947250428923,0.04200458510011
1,1383332400000,39,0.5760633355082097,0.4703505978381636
10000,1383299400000,212,,
10,1383283200000,39,,0.0344737104970355
1011,1383322800000,39,0.3150487170250675,0.3694244406251736
1013,1383337200000,39,0.4785591474265033,0.2925995904629922
10,1383298200000,40,,
1004,1383330000000,39,0.42202050851921125,0.3968408272953866
1007,1383277800000,39,0.025165032681443898,0.019132997135557297
10000,1383339000000,0,,
100,1383274800000,39,,
1,1383301200000,355,,
1006,1383297000000,40,,
101,1383308400000,0,,
102,1383261600000,39,0.4505930458638877,0.1900042573301429
1005,1383304200000,40,,
100,1383296400000,0,,
1004,1383337200000,0,,
10,1383327600000,39,0.9848027214596087,1.0095303873902037
1008,1383312600000,44,0.0225872314814554,
1002,1383340800000,39,0.318600606222168,0.0545361727972379
1010,1383302400000,0,,
1010,1383273600000,0,,
1007,1383315000000,0,,
10000,1383289800000,0,,
1002,1383289800000,39,0.4148112200711951,0.0477684960281733
1005,1383331200000,39,0.2212871950399502,0.3626819098723565
1015,1383304200000,39,0.38589355046040585,0.592514280842192
1015,1383312600000,0,,
1007,1383289800000,63,,
1003,1383270000000,39,0.0247345317272556,
1014,1383323400000,39,0.5028874836741117,0.5757170322300504
1009,1383307800000,39,0.3372350995126956,0.229904263488925
1004,1383313800000,39,0.357869767932642,0.3764482793705306
1012,1383330000000,0,,
1012,1383326400000,39,0.4426810617422946,0.30737130865053863
1008,1383330600000,234,,
101,1383261000000,0,,
1005,1383289800000,39,0.3572964412183811,0.069122838416346
101,1383286200000,39,,0.1657733194443344
1016,1383317400000,0,,
1000,1383346200000,0,,
1014,1383301200000,0,,
1003,1383342600000,39,0.1187365155549647,0.08423957670325449
1014,1383285600000,53,,0.0377503799008974
1017,1383312600000,0,,
1010,1383340800000,39,0.08906467634685139,0.1692881214292406
1000,1383317400000,0,,
1015,1383264600000,39,0.0546149684106883,0.0351211553055385
10,1383334200000,39,1.0687054483231602,0.8521392128080545
1011,1383346200000,39,0.0525104174224941,0.184181993001095
100,1383293400000,43,,
1007,1383321600000,355,,
1010,1383274200000,39,,
1014,1383292800000,0,,
10,1383297600000,39,1.1166892844833993,1.2771542335502493
1001,1383310200000,0,,
1011,1383267000000,39,0.0936797536435428,
1,1383293400000,0,,
1006,1383268800000,39,0.0611615876126997,0.0381542764622672
102,1383309000000,39,1.1681751680336734,0.988887362992404
1006,1383304800000,0,,
102,1383276000000,0,,
1015,1383321600000,0,,
1010,1383288000000,39,0.1465467899919916,0.014766173191351501
1002,1383331200000,0,0.060629892560595096,
1002,1383298200000,40,,
1010,1383296400000,39,1.592803832635029,0.5836656701953304
1003,1383314400000,0,,
1010,1383295200000,39,1.4277111358989136,0.2766214290913378
1006,1383279600000,39,0.0349003007909441,0.0014965004397006
1016,1383340800000,0,,
1008,1383267600000,39,0.097179659073266,0.0436255294466396
1009,1383280800000,39,,
100,1383328800000,0,,
1014,1383345600000,39,0.0962166880241918,0.0614061113125395
1002,1383339000000,39,0.1546666097907351,0.18955157281333931
1007,1383318600000,40,,
1001,1383276600000,39,,
1019,1383301800000,39,0.2698353519321604,0.7260313620598167
1000,1383316200000,212,,
1016,1383298800000,39,1.3613114667945756,0.4241526756297755
10000,1383261000000,39,1.0055058528220076,
1017,1383298800000,0,,
10,1383332400000,48,,
1014,1383330000000,0,,
1008,1383329400000,39,0.6821736781962088,0.4971734895649741
1015,1383337800000,1,,
1010,1383330600000,0,,
10,1383298200000,359,,
1002,1383288600000,53,,
1017,1383318000000,39,0.1504828191558676,0.2602614467613329
1,1383322200000,0,,
1004,1383325200000,39,0.2714283440338953,0.48510342024046504
1006,1383280800000,0,,
1017,1383267600000,39,0.0212687449636747,
1008,1383319200000,39,0.2230896483262675,0.5753725130237023
1007,1383301200000,40,,
1006,1383266400000,0,,
1005,1383307800000,39,0.33536174041532874,0.3149277015532305
1,1383336600000,39,0.9206354695934389,0.5956757888430984
1014,1383322200000,40,,
10,1383276600000,39,,
1015,1383333000000,0,,
1005,1383308400000,1,,
1000,1383330000000,0,,
1002,1383333000000,353,,
1009,1383332400000,0,,
1000,1383334800000,39,1.5997768403813462,1.04193732082757
1009,1383334800000,0,,
10000,1383335400000,39,2.962918628209713,1.2772264579049961
1010,1383310200000,39,0.16575792941859518,0.1334090625889217
10000,1383303000000,39,2.7073678487000956,4.6318786834657395
1013,1383285000000,0,0.0250412185152468,
1013,1383272400000,0,,
1009,1383277200000,39,,
1006,1383322200000,0,,
1004,1383346200000,39,0.1272472831492889,0.0824994653159933
1018,1383290400000,0,,
1006,1383297000000,39,0.8703005607322707,0.5134441631257055
1004,1383337800000,39,0.2766729608414749,0.23009034312038162
100,1383340800000,39,0.28035232750172734,0.4043642440856164
1012,1383297600000,39,1.2692537226328173,0.5868899268110099
1016,1383332400000,39,0.1959184546410369,0.2331295724728677
1011,1383333600000,39,0.1433549007656757,0.132040566235495
1005,1383320400000,44,0.020301083379719,
1,1383314400000,39,0.9151400830790355,0.8991022499551456
1013,1383342600000,39,0.15950839893323088,0.0563852528373871
1012,1383322200000,39,0.4898039339461744,0.4368793821356982
1,1383295800000,39,1.1080786051504432,1.358814485532613
1019,1383329400000,880,,
1010,1383307200000,0,,
1018,1383265800000,39,0.0692724451332827,
1019,1383278400000,39,,
102,1383264000000,0,,
100,1383334200000,0,,
1016,1383311400000,39,0.19688300591682972,0.2658772809489503
1008,1383327000000,53,,
100,1383315000000,48,,
1011,1383303000000,0,0.1910020342556251,
1013,1383322800000,0,,
1013,1383327000000,39,0.5183769039327624,0.631549652987623
101,1383283200000,0,,
1001,1383306000000,0,,
1005,1383286200000,0,,
1008,1383302400000,0,,
1007,1383294600000,39,0.5686178593360425,0.322284316460523
1017,1383288600000,39,0.2139636759049686,0.0202434875946771
1004,1383268200000,39,0.0256018423041449,
1003,1383310800000,0,,
101,1383332400000,48,,
1010,1383271200000,39,0.053532286152846005,
1000,1383331200000,0,,
100,1383321600000,39,0.6456314688578844,1.131544222600175
1016,1383323400000,0,,
1016,1383289800000,0,,
1013,1383263400000,39,0.1654588936297533,0.039057939103703504
1011,1383337200000,39,0.2661846219177398,0.1774100849652955
1013,1383273600000,39,0.0533812971529676,
1006,1383298200000,359,,
1006,1383262200000,0,,
1000,1383327000000,31,,
1014,1383271200000,39,0.1360599684616395,
101,1383287400000,39,0.1925954350409519,0.1104013554147988
101,1383300000000,39,1.7769495829583932,1.2428058947693894
102,1383306000000,20,,
1018,1383301200000,39,0.7283138906534309,0.4948358666138736
1012,1383281400000,39,,
1013,1383306600000,39,0.604330190103133,0.3721635974323947
1005,1383267600000,39,0.0793898715172669,
10000,1383327600000,0,,
1002,1383319200000,41,,
1008,1383307200000,39,0.5708055254616866,1.0482508498411485
1017,1383340200000,0,,
1013,1383264600000,39,0.0469735403051287,0.028117314073438898
1003,1383345600000,39,0.1175553526775936,
1011,1383273600000,0,,
1018,1383322200000,39,0.3643842262594727,0.3136810810451149
1019,1383276600000,39,,
1006,1383313200000,41,0.0010578704662032,
1002,1383308400000,1,,
1008,1383316200000,380,,
1018,1383310200000,39,0.23077897974853462,0.3403896972170882
1019,1383330600000,39,0.20169677869200991,0.3637397966343848
1014,1383264000000,0,,
101,1383335400000,0,,
1004,1383297000000,0,,
1004,1383292200000,63,,
1016,1383264000000,0,,
1003,1383289800000,0,,
1012,1383319200000,0,,
1018,1383317400000,39,0.30490784778193003,0.3015895558847695
1014,1383308400000,39,0.2790064072948549,0.2499928631063588
102,1383303600000,0,,
1010,1383343800000,39,0.2205806115384496,0.0238287718145569
1007,1383266400000,0,,
1008,1383323400000,39,0.3175987038199096,0.9307202693699841
10,1383334200000,0,,
1017,1383327000000,0,,
1004,1383328200000,32,,
1014,1383339600000,0,,
1001,1383306600000,39,0.219838247051363,0.2081147918923829
1016,1383285000000,39,0.0367655701701642,
1012,1383346200000,0,,
1019,1383309000000,0,,
1018,1383303000000,39,0.3254000700130538,0.4836812906087571
1007,1383301800000,40,,
1009,1383296400000,39,1.5492509637054044,0.5547030993989497
1015,1383328200000,39,0.3511471285936269,0.5370498020405507
1011,1383268200000,0,,
1000,1383321000000,92,,
1,1383319200000,39,1.2263775946523754,0.8763684491572576
1011,1383336600000,39,0.2943318834778638,0.2388148693164085
1002,1383336000000,39,0.33224807672050116,0.2829844452133756
1019,1383317400000,39,0.18237752998158568,0.3840743086735958
1011,1383345000000,39,0.16524499258767772,
1017,1383333000000,39,0.2447030503382354,0.1784717407202322
1003,1383297000000,0,,
